Dates;RH1;RH2;RH3;T;Label
04/01/2019 01:20;90.7;82.943;90.9;-5.939;86.3
04/01/2019 01:30;91.0;83.668;90.3;-5.949;86.5
04/01/2019 01:40;91.0;83.855;90.3;-5.891;86.4
04/01/2019 01:50;90.5;84.277;90.1;-5.867;86.0
04/01/2019 02:00;91.1;84.214;90.2;-5.869;85.5
04/01/2019 02:10;91.0;85.367;91.0;-6.024;85.3
04/01/2019 02:20;91.4;84.241;90.7;-6.089;85.4
04/01/2019 02:30;91.3;84.816;90.0;-6.329;85.7
04/01/2019 02:40;91.0;85.814;90.7;-6.229;86.2
04/01/2019 02:50;91.0;85.039;90.0;-6.179;85.6
04/01/2019 03:00;91.0;85.453;89.7;-6.253;85.4
04/01/2019 03:10;91.0;86.605;89.3;-6.273;84.7
04/01/2019 03:20;91.0;86.76;90.7;-6.356;84.6
04/01/2019 03:30;91.4;84.726;89.3;-6.508;84.8
04/01/2019 03:40;92.0;83.784;90.3;-6.519;85.3
04/01/2019 03:50;92.4;83.517;90.0;-6.664;85.7
04/01/2019 04:00;92.1;83.764;90.8;-6.694;86.0
04/01/2019 04:10;92.8;84.674;90.8;-6.664;86.1
04/01/2019 04:20;92.8;84.302;91.0;-6.539;85.9
04/01/2019 04:30;93.0;84.641;90.5;-6.383;85.5
04/01/2019 04:40;92.0;83.985;90.8;-6.319;85.3
04/01/2019 04:50;92.0;85.193;90.2;-6.249;85.2
04/01/2019 05:00;92.0;85.116;89.8;-6.174;85.0
04/01/2019 05:10;92.0;86.256;90.3;-6.188;85.1
04/01/2019 05:20;92.3;86.673;91.0;-5.948;85.1
04/01/2019 05:30;93.0;86.386;91.8;-5.594;85.1
04/01/2019 05:40;93.0;86.829;91.3;-5.239;84.4
04/01/2019 05:50;93.0;87.63;91.5;-5.143;83.9
04/01/2019 06:00;93.0;87.6611;91.3;-5.217;84.0
04/01/2019 06:10;92.3333;86.943;91.3;-5.335;84.5
04/01/2019 06:20;91.6667;86.845;91.5;-5.125;84.7
04/01/2019 06:30;90.2222;84.356;92.7;-4.863;85.0
04/01/2019 06:40;90.0;81.797;92.6;-4.55;85.2
04/01/2019 06:50;90.9;80.15;92.3;-4.369;85.1
04/01/2019 07:00;91.0;80.636;92.5;-4.354;85.0
04/01/2019 07:10;91.0;80.977;91.3;-4.389;85.2
04/01/2019 07:20;90.6;81.314;91.7;-4.486;85.3
04/01/2019 07:30;91.0;81.644;92.5;-4.534;85.7
04/01/2019 07:40;91.0;81.284;93.0;-4.341;86.0
04/01/2019 07:50;90.3;81.167;92.1;-4.249;85.6
04/01/2019 08:00;90.1;81.625;92.0;-4.145;85.5
04/01/2019 08:10;89.8;82.304;92.0;-3.929;85.2
04/01/2019 08:20;88.7;82.98;92.0;-3.771;84.4
04/01/2019 08:30;88.0;83.142;91.9;-3.608;84.1
04/01/2019 08:40;87.2;82.162;90.3;-3.297;84.2
04/01/2019 08:50;85.6;81.879;89.9;-2.863;83.1
04/01/2019 09:00;83.8;82.469;87.7;-2.39;81.5
04/01/2019 09:10;79.2;81.118;84.9;-1.489;80.0
04/01/2019 09:20;76.9;80.603;81.5;-1.235;77.06
04/01/2019 09:30;73.8;79.971;76.9;-1.053;76.21
04/01/2019 09:40;73.4;78.488;80.4;-0.725;75.55
04/01/2019 09:50;72.2;77.598;79.9;-0.313;74.14
04/01/2019 10:00;71.3;71.086;79.5;0.15;71.18
04/01/2019 10:10;68.375;64.667;78.6;0.348;71.63
04/01/2019 10:20;67.1;61.43;79.2;1.125;69.29
04/01/2019 10:30;65.6;60.582;72.4;2.466;64.01
04/01/2019 10:40;62.3;57.618;64.5;3.163;58.11
04/01/2019 10:50;59.7;53.728;58.7;4.3;52.91
04/01/2019 11:00;56.1;51.462;55.8;4.883;51.33
04/01/2019 11:10;51.4;47.106;52.6;5.167;49.67
04/01/2019 11:20;49.9;45.87;48.1;5.324;49.21
04/01/2019 11:30;49.8;47.498;46.7;5.567;48.04
04/01/2019 11:40;48.4;46.837;45.1;6.169;45.89
04/01/2019 11:50;47.7;43.43;44.3;6.531;45.76
04/01/2019 12:00;46.3;41.619;44.0;6.782;44.14
04/01/2019 12:10;45.0;42.091;42.4;7.208;44.22
04/01/2019 12:20;43.6;41.401;43.1;7.379;43.47
04/01/2019 12:30;43.0;41.548;43.8;7.651;42.96
04/01/2019 12:40;42.2;40.445;42.6;8.05;41.52
04/01/2019 12:50;41.6;38.644;43.0;8.2;40.93
04/01/2019 13:00;42.4;37.497;42.4;8.21;41.0
04/01/2019 13:10;41.7;36.814;42.7;8.61;41.02
04/01/2019 13:20;40.9;38.239;42.9;8.82;40.96
04/01/2019 13:30;40.7;37.375;43.0;9.01;40.94
04/01/2019 13:40;41.4;38.272;42.8;8.94;41.29
04/01/2019 13:50;41.625;39.174;42.5;9.05;41.17
04/01/2019 14:00;41.3333;38.946;43.1;9.47;39.78
04/01/2019 14:10;41.7778;38.683;45.7;9.16;41.25
04/01/2019 14:20;43.375;40.59;45.8;8.36;44.63
04/01/2019 14:30;44.125;45.115;50.9;8.25;48.64
04/01/2019 14:40;42.1111;50.577;52.5;9.58;46.23
04/01/2019 14:50;42.1111;49.863;50.1;8.82;46.95
04/01/2019 15:00;42.5556;50.746;52.4;8.06;48.0
04/01/2019 15:10;46.75;51.641;53.8;7.32;51.6
04/01/2019 15:20;50.25;52.917;55.6;6.763;52.37
04/01/2019 15:30;52.5;51.903;57.6;6.303;53.4
04/01/2019 15:40;55.0;52.123;61.7;5.903;54.83
04/01/2019 15:50;56.9;53.58;64.3;5.408;56.86
04/01/2019 16:00;58.9;58.828;64.0;4.939;58.26
04/01/2019 16:10;60.3;61.101;67.2;3.178;64.47
04/01/2019 16:20;61.9;64.347;69.5;2.15;70.39
04/01/2019 16:30;63.6;67.595;73.1;1.195;73.79
04/01/2019 16:40;65.9;69.229;76.2;0.787;76.21
04/01/2019 16:50;67.9;71.562;77.2;0.419;76.98
04/01/2019 17:00;70.2;75.001;78.7;-0.025;78.4
04/01/2019 17:10;73.8;74.52;79.8;-0.266;79.1
04/01/2019 17:20;75.6;75.92;80.7;-0.289;79.84
04/01/2019 17:30;78.4;76.16;82.0;-0.597;80.4
04/01/2019 17:40;79.0;77.243;83.8;-0.539;80.8
04/01/2019 17:50;78.5;77.964;84.0;-0.434;79.46
04/01/2019 18:00;80.0;78.404;83.7;-0.396;78.33
04/01/2019 18:10;81.0;78.17;82.5;-0.627;78.54
04/01/2019 18:20;81.9;77.414;84.1;-1.049;79.93
04/01/2019 18:30;82.4;79.162;84.3;-1.216;81.6
04/01/2019 18:40;83.0;79.972;85.0;-1.237;80.9
04/01/2019 18:50;83.625;80.601;85.0;-1.404;81.3
04/01/2019 19:00;84.75;81.011;85.0;-1.285;81.7
04/01/2019 19:10;85.0;82.01;84.5;-1.437;81.4
04/01/2019 19:20;84.6667;81.67;84.4;-1.71;82.1
04/01/2019 19:30;85.5;82.518;86.7;-2.172;83.5
04/01/2019 19:40;86.625;83.63;87.7;-2.007;84.0
04/01/2019 19:50;88.0;84.084;87.3;-1.999;83.1
04/01/2019 20:00;87.7;83.808;87.1;-2.143;83.4
04/01/2019 20:10;87.2;83.923;87.3333;-2.167;83.8
04/01/2019 20:20;88.4;84.538;87.875;-2.265;84.0
04/01/2019 20:30;89.3;85.131;88.2222;-2.268;84.1
04/01/2019 20:40;89.0;85.922;87.875;-2.122;84.0
04/01/2019 20:50;89.0;85.861;87.0;-2.176;84.0
04/01/2019 21:00;90.0;85.525;87.8;-2.335;84.6
04/01/2019 21:10;90.5;85.235;89.2;-2.682;85.2
04/01/2019 21:20;91.0;86.043;90.0;-3.006;86.1
04/01/2019 21:30;91.0;86.551;90.0;-2.957;86.8
04/01/2019 21:40;91.0;86.146;90.4;-3.029;86.4
04/01/2019 21:50;91.5;86.331;91.0;-3.26;86.4
04/01/2019 22:00;92.0;87.675;91.5;-3.438;86.6
04/01/2019 22:10;92.0;87.043;91.3;-3.694;87.1
04/01/2019 22:20;92.0;87.136;91.4;-3.792;87.6
04/01/2019 22:30;92.5;87.511;91.7;-3.842;87.6
04/01/2019 22:40;93.0;87.392;91.5;-3.965;87.6
04/01/2019 22:50;93.0;86.875;91.0;-4.132;87.5
04/01/2019 23:00;93.1;87.154;91.0;-4.174;87.4
04/01/2019 23:10;93.5;86.918;90.8;-4.244;87.2
04/01/2019 23:20;93.9;87.913;90.8;-4.173;86.8
04/01/2019 23:30;93.6;88.355;90.6;-4.311;86.2
04/01/2019 23:40;93.7;86.072;90.0;-4.332;86.2
04/01/2019 23:50;93.3;87.616;90.5;-4.549;86.2
05/01/2019 00:00;93.8;88.47;91.7;-4.645;87.0
05/01/2019 00:10;93.4;88.353;91.5556;-4.922;87.2
05/01/2019 00:20;93.8;87.422;92.0;-5.271;87.7
05/01/2019 00:30;94.0;87.955;92.75;-5.328;88.1
05/01/2019 00:40;94.0;88.541;91.8889;-5.44;88.2
05/01/2019 00:50;94.0;87.922;92.1;-5.448;88.1
05/01/2019 01:00;94.0;88.733;92.0;-5.538;87.9
05/01/2019 01:10;94.4;89.127;91.9;-5.562;87.8
05/01/2019 01:20;94.0;88.554;91.4;-5.688;87.5
05/01/2019 01:30;94.0;88.113;90.7;-5.815;87.4
05/01/2019 01:40;94.0;88.327;90.8;-5.726;87.3
05/01/2019 01:50;94.6;88.308;91.1;-5.801;86.9
05/01/2019 02:00;94.6;88.703;91.6;-5.85;86.9
05/01/2019 02:10;94.0;89.288;90.8;-5.869;86.7
05/01/2019 02:20;94.3;87.923;91.1;-5.973;86.6
05/01/2019 02:30;95.0;87.796;90.2;-6.047;86.8
05/01/2019 02:40;95.0;89.024;90.7;-6.08;87.0
05/01/2019 02:50;95.0;87.97;91.0;-6.099;87.1
05/01/2019 03:00;95.0;88.272;91.3;-6.227;87.2
05/01/2019 03:10;95.0;87.296;91.5;-6.447;87.4
05/01/2019 03:20;95.0;87.438;92.0;-6.433;87.8
05/01/2019 03:30;95.2;88.678;92.0;-6.523;88.0
05/01/2019 03:40;96.0;88.757;92.1;-6.435;88.0
05/01/2019 03:50;95.3;88.802;92.3;-6.497;87.8
05/01/2019 04:00;95.0;88.737;91.8;-6.605;87.8
05/01/2019 04:10;95.0;88.892;91.2;-6.68;87.8
05/01/2019 04:20;95.6;88.352;91.8;-6.85;87.9
05/01/2019 04:30;95.5;87.878;92.0;-6.797;88.2
05/01/2019 04:40;95.0;89.524;92.0;-6.611;88.1
05/01/2019 04:50;95.0;86.565;92.2;-6.755;87.8
05/01/2019 05:00;95.0;75.189;91.9;-7.012;87.8
05/01/2019 05:10;95.9;79.662;92.7;-7.223;88.0
05/01/2019 05:20;96.0;84.641;94.1;-7.43;88.1
05/01/2019 05:30;96.0;87.505;93.8;-7.258;88.7
05/01/2019 05:40;96.0;87.909;93.8;-7.027;88.8
05/01/2019 05:50;96.0;87.814;93.4;-6.921;88.8
05/01/2019 06:00;96.0;88.373;94.1;-6.914;88.9
05/01/2019 06:10;95.6;87.545;95.0;-6.664;88.9
05/01/2019 06:20;95.0;88.023;93.9;-6.55;88.7
05/01/2019 06:30;95.0;87.945;93.6;-6.552;88.6
05/01/2019 06:40;95.0;87.2911;94.0;-6.866;88.2
05/01/2019 06:50;95.0;88.3878;94.0;-6.852;88.4
05/01/2019 07:00;95.0;88.867;94.7;-7.045;88.1
05/01/2019 07:10;95.5;89.231;94.0;-7.126;88.3
05/01/2019 07:20;95.1;88.55;93.6;-7.119;88.3
05/01/2019 07:30;95.0;87.937;93.1;-7.077;88.3
05/01/2019 07:40;96.0;88.587;93.1111;-6.576;88.2
05/01/2019 07:50;96.0;88.614;93.0;-6.05;87.6
05/01/2019 08:00;96.0;88.369;91.8889;-5.591;86.1
05/01/2019 08:10;96.0;89.225;90.0;-5.085;84.5
05/01/2019 08:20;96.2;89.734;88.1111;-4.539;83.4
05/01/2019 08:30;96.6;89.905;88.8;-4.407;82.7
05/01/2019 08:40;97.0;89.207;88.4;-3.669;83.6
05/01/2019 08:50;97.0;88.719;85.9;-2.584;83.1
05/01/2019 09:00;97.0;87.079;83.8;-1.709;79.19
05/01/2019 09:10;96.5;85.36;78.8;-1.546;78.13
05/01/2019 09:20;96.3;82.189;79.5;-0.752;77.62
05/01/2019 09:30;95.8;77.528;80.5;-0.885;77.3
05/01/2019 09:40;94.3;71.999;79.7;-0.648;78.14
05/01/2019 09:50;92.4;68.75;76.6;-0.222;74.49
05/01/2019 10:00;89.7;68.964;70.5;0.64;70.24
05/01/2019 10:10;81.9;67.199;64.375;1.523;63.97
05/01/2019 10:20;76.9;61.068;61.1;2.042;60.98
05/01/2019 10:30;68.3;58.325;56.9;3.211;56.81
05/01/2019 10:40;64.7;52.969;51.1;3.915;54.52
05/01/2019 10:50;57.7;49.009;48.7;4.548;52.58
05/01/2019 11:00;52.5;46.944;47.1;5.551;49.06
05/01/2019 11:10;52.7;44.938;48.2;5.501;49.29
05/01/2019 11:20;49.1;43.451;48.1;5.812;47.97
05/01/2019 11:30;46.7;44.903;46.2;6.131;45.42
05/01/2019 11:40;43.9;44.184;44.8;6.309;44.82
05/01/2019 11:50;42.7;42.831;46.9;6.082;46.08
05/01/2019 12:00;45.1;42.727;47.5;6.333;46.88
05/01/2019 12:10;43.5;43.119;45.9;6.602;45.56
05/01/2019 12:20;42.7;41.418;46.0;7.155;42.99
05/01/2019 12:30;43.3;38.818;47.3;6.96;43.96
05/01/2019 12:40;42.9;38.5811;47.6;7.479;44.72
05/01/2019 12:50;42.4;37.09;45.6;8.37;42.01
05/01/2019 13:00;40.9;35.31;44.9;8.7;41.49
05/01/2019 13:10;42.3;37.215;47.3;8.13;42.82
05/01/2019 13:20;41.8;39.7444;48.5;7.913;44.7
05/01/2019 13:30;42.6;39.174;48.2;8.01;45.58
05/01/2019 13:40;44.2;38.61;48.3;8.45;44.16
05/01/2019 13:50;43.0;39.579;48.0;8.8;42.91
05/01/2019 14:00;42.8;39.3;46.9;8.32;44.11
05/01/2019 14:10;43.8;38.5012;48.3;9.19;42.77
05/01/2019 14:20;43.1;37.08;47.4;10.43;39.28
05/01/2019 14:30;41.1;38.3067;47.2;9.07;42.88
05/01/2019 14:40;42.2;39.3075;47.6;8.55;44.63
05/01/2019 14:50;43.1;40.0562;49.0;8.44;45.9
05/01/2019 15:00;44.4;40.545;50.2;8.06;47.53
05/01/2019 15:10;45.3;42.085;51.4;7.858;48.65
05/01/2019 15:20;47.8;42.994;52.3;7.38;50.44
05/01/2019 15:30;50.6;44.597;55.8;6.358;54.01
05/01/2019 15:40;51.7;48.884;58.8;5.867;56.1
05/01/2019 15:50;52.9;53.057;62.3;4.667;60.64
05/01/2019 16:00;55.2;58.215;63.7;3.179;66.97
05/01/2019 16:10;57.7;61.081;65.6;2.605;70.52
05/01/2019 16:20;59.4;62.997;67.6;1.767;72.68
05/01/2019 16:30;61.3;64.463;70.6;1.163;75.22
05/01/2019 16:40;66.3;67.708;73.0;0.885;76.68
05/01/2019 16:50;69.8;69.21;75.4;0.378;77.83
05/01/2019 17:00;70.3;70.322;77.7;-0.075;79.52
05/01/2019 17:10;72.3;72.089;79.9;0.044;79.72
05/01/2019 17:20;74.7;74.059;80.9;-0.102;79.47
05/01/2019 17:30;78.0;75.092;82.0;-0.335;80.2
05/01/2019 17:40;78.5;75.622;82.7;-0.381;80.3
05/01/2019 17:50;80.3;77.161;83.6;-0.465;80.2
05/01/2019 18:00;81.5;77.915;83.8;-0.469;80.9
05/01/2019 18:10;82.2;78.473;84.0;-0.53;80.3
05/01/2019 18:20;82.7;79.279;85.0;-0.776;81.1
05/01/2019 18:30;82.9;79.487;85.1;-0.903;81.9
05/01/2019 18:40;81.1;79.205;85.1;-1.103;82.7
05/01/2019 18:50;80.5;78.512;85.5;-1.204;83.4
05/01/2019 19:00;81.0;77.496;86.0;-1.303;83.9
05/01/2019 19:10;81.6;77.025;86.6;-1.37;84.5
05/01/2019 19:20;80.8;75.435;87.9;-1.393;84.7
05/01/2019 19:30;80.0;75.703;88.2;-1.454;85.1
05/01/2019 19:40;80.3;76.804;88.3;-1.583;85.5
05/01/2019 19:50;79.9;76.946;88.3;-1.268;85.8
05/01/2019 20:00;80.0;77.123;89.2;-1.328;85.4
05/01/2019 20:10;81.8;75.341;90.0;-1.366;85.5
05/01/2019 20:20;81.8;74.947;90.0;-1.605;86.0
05/01/2019 20:30;81.0;73.674;89.9;-1.769;86.6
05/01/2019 20:40;81.6;74.3267;90.8;-1.909;87.0
05/01/2019 20:50;82.9;74.9778;90.8;-1.898;87.6
05/01/2019 21:00;84.0;74.918;91.9;-1.914;87.7
05/01/2019 21:10;85.0;74.293;92.0;-1.936;88.0
05/01/2019 21:20;85.5;74.224;91.7;-1.928;88.1
05/01/2019 21:30;86.3;73.381;91.2;-1.832;88.2
05/01/2019 21:40;86.8;71.211;92.1;-1.892;87.9
05/01/2019 21:50;86.5;70.166;92.3;-1.974;87.9
05/01/2019 22:00;87.0;69.159;92.1;-1.992;88.3
05/01/2019 22:10;86.8;72.299;92.3;-2.122;88.3
05/01/2019 22:20;87.1;73.849;92.6;-2.222;88.5
05/01/2019 22:30;87.0;74.555;92.4;-2.24;88.7
05/01/2019 22:40;86.6;75.592;92.7;-2.413;88.7
05/01/2019 22:50;86.5;74.721;92.8;-2.571;89.1
05/01/2019 23:00;86.2;74.82;93.0;-2.645;89.6
05/01/2019 23:10;87.0;77.463;93.2;-2.607;89.8
05/01/2019 23:20;87.2;77.173;94.0;-2.631;90.0
05/01/2019 23:30;87.3;77.18;94.0;-2.292;90.0
05/01/2019 23:40;88.5;79.032;94.5;-2.151;89.8
05/01/2019 23:50;88.7;80.619;94.6;-2.23;89.5
06/01/2019 00:00;89.0;81.694;93.8;-2.412;89.5
06/01/2019 00:10;89.2;81.806;94.0;-2.394;89.7
06/01/2019 00:20;90.0;82.066;94.8;-2.323;89.8
06/01/2019 00:30;90.1;82.602;94.2;-2.37;89.8
06/01/2019 00:40;90.2;83.302;94.0;-1.99;89.8
06/01/2019 00:50;91.0;83.73;93.2;-1.84;88.9
06/01/2019 01:00;91.0;83.837;93.2;-1.76;88.5
06/01/2019 01:10;91.0;84.613;92.8;-1.54;87.8
06/01/2019 01:20;91.0;84.38;92.2;-1.678;87.4
06/01/2019 01:30;91.0;84.652;92.5;-1.316;87.4
06/01/2019 01:40;91.0;85.583;93.5;-1.124;86.4
06/01/2019 01:50;91.0;80.28;93.2;-1.421;86.1
06/01/2019 02:00;91.0;80.848;93.1;-1.644;86.8
06/01/2019 02:10;91.3;83.002;93.4;-1.922;87.5
06/01/2019 02:20;91.6;84.107;94.2;-2.264;88.4
06/01/2019 02:30;91.5;83.598;93.3;-2.461;89.1
06/01/2019 02:40;91.7;84.643;93.1;-2.621;89.6
06/01/2019 02:50;91.5;85.977;94.0;-2.808;89.8
06/01/2019 03:00;91.0;85.99;94.0;-2.794;90.1
06/01/2019 03:10;91.5;86.608;93.8;-2.883;90.2
06/01/2019 03:20;92.0;85.086;93.8;-3.05;90.4
06/01/2019 03:30;92.0;83.605;94.0;-3.528;90.2
06/01/2019 03:40;92.0;83.853;94.4;-3.581;90.6
06/01/2019 03:50;92.0;84.18;95.4;-3.623;90.6
06/01/2019 04:00;92.9;84.133;95.0;-3.752;90.8
06/01/2019 04:10;93.5;85.631;95.1;-3.695;91.0
06/01/2019 04:20;94.0;85.552;94.8;-3.588;91.1
06/01/2019 04:30;94.0;86.208;95.4;-3.707;91.0
06/01/2019 04:40;94.1;86.126;96.0;-3.796;90.9
06/01/2019 04:50;94.0;85.824;94.9;-4.127;90.7
06/01/2019 05:00;94.7;86.91;95.1;-4.216;90.9
06/01/2019 05:10;95.0;87.152;95.7;-3.884;91.1
06/01/2019 05:20;94.8;88.925;96.7;-2.406;91.6
06/01/2019 05:30;95.0;86.532;97.2;-2.626;89.9
06/01/2019 05:40;95.1;82.2;98.7;-2.49;89.0
06/01/2019 05:50;96.4;80.51;97.7;-2.7;87.6
06/01/2019 06:00;94.9;81.114;94.7;-3.008;87.6
06/01/2019 06:10;93.2;83.714;92.1;-3.526;88.0
06/01/2019 06:20;92.8889;84.945;92.7;-3.774;88.4
06/01/2019 06:30;93.0;86.743;92.8;-4.065;88.8
06/01/2019 06:40;93.25;87.119;93.1;-4.292;88.8
06/01/2019 06:50;93.0;86.694;94.4;-4.298;89.1
06/01/2019 07:00;93.0;87.469;93.2;-4.281;89.3
06/01/2019 07:10;93.625;89.21;92.7;-4.36;89.5
06/01/2019 07:20;93.0;87.378;93.0;-4.396;89.2
06/01/2019 07:30;93.6;87.924;93.0;-4.326;89.2
06/01/2019 07:40;93.6;87.467;93.5556;-4.333;89.1
06/01/2019 07:50;93.5;85.713;94.1;-4.369;89.0
06/01/2019 08:00;94.0;83.27;94.0;-4.278;89.0
06/01/2019 08:10;94.0;80.276;93.8;-4.207;89.0
06/01/2019 08:20;94.2;79.947;93.3;-2.986;88.6
06/01/2019 08:30;94.2;78.238;91.3;-1.599;85.8
06/01/2019 08:40;93.1;75.6156;86.3;-0.552;81.9
06/01/2019 08:50;89.6667;71.1362;81.5;0.817;78.97
06/01/2019 09:00;84.2857;69.2929;79.7;2.72;71.24
06/01/2019 09:10;76.8889;63.0957;79.5;5.75;53.57
06/01/2019 09:20;67.0;57.5225;79.3;6.464;50.91
06/01/2019 09:30;61.3333;53.21;73.6;7.179;48.22
06/01/2019 09:40;57.8889;50.176;72.4;8.02;45.17
06/01/2019 09:50;55.0;46.814;70.2;8.39;44.4
06/01/2019 10:00;55.3;43.731;65.2;7.278;53.05
06/01/2019 10:10;55.3;40.993;62.6;6.988;54.31
06/01/2019 10:20;52.1;39.751;55.0;8.12;50.89
06/01/2019 10:30;48.3;41.8056;53.9;8.53;49.54
06/01/2019 10:40;46.2;42.027;51.0;8.84;48.43
06/01/2019 10:50;47.1;40.405;50.5;9.31;47.7
06/01/2019 11:00;44.1;39.353;46.4;9.78;45.83
06/01/2019 11:10;42.6;38.761;45.7;10.32;42.12
06/01/2019 11:20;40.1;38.142;43.5;10.66;40.66
06/01/2019 11:30;38.7;37.134;42.6;10.98;40.88
06/01/2019 11:40;39.4;37.003;41.6;10.98;40.81
06/01/2019 11:50;37.6;36.444;39.7;12.03;37.62
06/01/2019 12:00;36.4;35.612;36.9;12.34;36.36
06/01/2019 12:10;35.3;32.739;34.5;12.22;35.95
06/01/2019 12:20;33.9;31.437;34.0;12.91;34.4
06/01/2019 12:30;32.4;30.191;33.4;13.45;33.63
06/01/2019 12:40;32.4;30.478;32.2;13.0;33.69
06/01/2019 12:50;31.6;28.265;31.1;13.56;32.47
06/01/2019 13:00;30.2;29.062;31.2;13.61;31.74
06/01/2019 13:10;29.9;28.197;36.1;13.63;31.11
06/01/2019 13:20;29.5;28.725;37.6667;13.76;31.46
06/01/2019 13:30;29.5;28.541;38.3;13.67;33.86
06/01/2019 13:40;29.2;28.392;37.8;13.8;32.62
06/01/2019 13:50;29.6;28.485;38.2;13.8;31.49
06/01/2019 14:00;28.9;28.434;43.0;13.28;35.75
06/01/2019 14:10;29.4;28.586;44.7;13.15;36.34
06/01/2019 14:20;30.8;29.126;44.9;12.97;37.87
06/01/2019 14:30;32.1;30.547;43.5;12.77;38.62
06/01/2019 14:40;32.6;31.225;42.6;12.6;38.14
06/01/2019 14:50;33.4;32.651;46.2;11.95;41.98
06/01/2019 15:00;35.3;34.768;49.1;11.72;42.16
06/01/2019 15:10;39.1;35.619;50.0;10.87;46.24
06/01/2019 15:20;44.8;36.694;53.2;10.31;46.94
06/01/2019 15:30;47.8;38.646;53.6;9.42;49.59
06/01/2019 15:40;49.6;42.215;55.4;9.05;50.19
06/01/2019 15:50;51.4;45.914;56.3;7.233;56.16
06/01/2019 16:00;53.6;49.158;61.5;5.41;62.78
06/01/2019 16:10;55.8;56.488;63.8;4.143;67.51
06/01/2019 16:20;59.6;60.1256;65.8;3.329;71.47
06/01/2019 16:30;61.9;64.2062;69.3;2.42;73.33
06/01/2019 16:40;65.7;63.82;73.5;1.931;75.98
06/01/2019 16:50;69.5;66.3911;77.3;1.343;78.08
06/01/2019 17:00;72.4;69.7622;79.6;0.866;79.38
06/01/2019 17:10;73.6;70.916;82.3;0.427;81.0
06/01/2019 17:20;76.6;74.318;83.1;0.775;80.7
06/01/2019 17:30;77.7;74.409;83.5;0.253;79.45
06/01/2019 17:40;78.25;75.689;85.7;-0.432;82.2
06/01/2019 17:50;80.6667;77.33;86.6;-0.744;83.1
06/01/2019 18:00;82.1429;78.209;86.5;-1.089;84.0
06/01/2019 18:10;81.5556;80.506;87.0;-0.857;83.4
06/01/2019 18:20;80.4444;79.063;86.1;-1.305;83.2
06/01/2019 18:30;81.375;81.079;87.0;-1.421;84.1
06/01/2019 18:40;81.0;79.279;87.2;-1.515;84.9
06/01/2019 18:50;81.0;66.524;87.9;-1.852;85.2
06/01/2019 19:00;83.2;60.136;89.0;-2.097;86.4
06/01/2019 19:10;81.4;59.731;89.3;-2.408;86.8
06/01/2019 19:20;81.0;63.64;90.3;-2.394;87.8
06/01/2019 19:30;79.3;65.697;90.2;-2.568;88.4
06/01/2019 19:40;79.9;69.084;91.3;-2.457;88.9
06/01/2019 19:50;82.4;69.791;92.0;-2.612;88.9
06/01/2019 20:00;83.9;70.734;92.3;-2.454;89.4
06/01/2019 20:10;85.0;72.597;93.6667;-2.636;89.5
06/01/2019 20:20;86.8;70.109;92.2222;-2.594;89.9
06/01/2019 20:30;87.8;66.501;92.5;-2.911;89.9
06/01/2019 20:40;87.4;72.064;93.3333;-2.89;90.4
06/01/2019 20:50;88.6;75.308;93.4286;-3.088;90.4
06/01/2019 21:00;89.3;78.542;94.1;-2.878;90.5
06/01/2019 21:10;89.7;80.814;95.1;-2.942;90.5
06/01/2019 21:20;90.3;81.749;94.1;-2.955;90.4
06/01/2019 21:30;89.7;82.108;93.5;-3.082;90.3
06/01/2019 21:40;90.6;78.014;93.8;-3.008;90.5
06/01/2019 21:50;91.0;76.347;94.0;-3.283;90.5
06/01/2019 22:00;91.7;76.027;94.0;-3.421;90.5
06/01/2019 22:10;92.0;78.019;94.8;-3.512;90.6
06/01/2019 22:20;91.9;77.648;94.6;-3.894;90.5
06/01/2019 22:30;92.3;78.67;94.9;-3.576;90.7
06/01/2019 22:40;92.4;73.588;94.3;-3.48;90.7
06/01/2019 22:50;92.2;75.891;95.0;-3.572;90.6
06/01/2019 23:00;93.0;80.17;94.2;-3.703;90.6
06/01/2019 23:10;93.0;80.36;94.1;-3.652;90.8
06/01/2019 23:20;93.0;82.405;93.8;-3.907;90.6
06/01/2019 23:30;93.8;81.847;94.9;-4.195;90.6
06/01/2019 23:40;94.0;83.386;95.1;-3.992;90.7
06/01/2019 23:50;94.3;83.519;95.0;-4.26;90.5
07/01/2019 00:00;94.3;85.233;94.7;-4.145;90.5
07/01/2019 00:10;94.0;82.944;95.0;-4.043;90.3
07/01/2019 00:20;94.5;76.707;94.7;-4.133;90.2
07/01/2019 00:30;95.0;76.159;95.3;-4.382;90.3
07/01/2019 00:40;95.0;78.688;94.6;-4.52;90.3
07/01/2019 00:50;95.0;81.045;95.0;-4.72;90.3
07/01/2019 01:00;95.0;82.901;94.9;-4.751;90.4
07/01/2019 01:10;94.9;85.017;95.0;-4.617;90.6
07/01/2019 01:20;95.0;85.383;95.0;-4.721;90.6
07/01/2019 01:30;95.4;84.177;94.7;-4.657;90.6
07/01/2019 01:40;96.0;83.133;94.3;-4.821;90.6
07/01/2019 01:50;95.7;83.869;94.0;-5.021;90.5
07/01/2019 02:00;95.0;84.891;95.1;-5.079;90.5
07/01/2019 02:10;95.0;84.112;95.2;-5.041;90.6
07/01/2019 02:20;95.0;82.391;94.9;-5.043;90.8
